dt,avg_temp_australia,avg_temp_austria,avg_temp_belgium,avg_temp_canada,avg_temp_denmark (europe),avg_temp_estonia,avg_temp_finland,avg_temp_germany,avg_temp_italy,avg_temp_netherlands (europe),avg_temp_new zealand,avg_temp_norway,avg_temp_portugal,avg_temp_slovenia,avg_temp_south africa,avg_temp_sweden,avg_temp_switzerland
1986-02-01,28.237,-7.417999999999998,-3.695,-19.634,-4.431000000000001,-11.248,-13.56,-6.281000000000001,3.64,-3.87,15.839,-10.91,8.991999999999997,-2.958,22.306,-10.47,-5.582999999999999
1986-03-01,27.437,0.904,4.731,-15.062,1.642,-0.1930000000000001,-2.524,3.17,8.007,3.988,14.052,-3.826,10.875,3.438,21.027,-1.65,2.192
1986-04-01,22.686,6.722,6.501999999999999,-6.46,4.476,4.17,-0.632,6.3980000000000015,10.848999999999998,5.924,12.211,-3.451,10.107,9.951,18.443,-0.3019999999999999,4.663
1986-05-01,19.127,13.709,13.963,3.432,11.535,11.62,7.854,14.419,17.668,13.111,8.703,4.995,16.799,17.214000000000002,15.461,8.807,13.022
1986-06-01,15.629,14.175999999999998,17.17,8.211,14.995,16.766000000000002,15.359000000000002,16.063,19.023,15.991,6.315,10.132,19.597,17.273,11.838,14.36,14.701
1986-07-01,14.179,15.639,17.757,12.331,16.141000000000002,17.375999999999998,15.497,17.425,21.725,16.952,5.196000000000001,10.774,23.01,19.185,11.337,14.552,16.362000000000002
1986-08-01,15.436,16.117,16.451,10.933,15.179,15.137,11.39,16.715999999999998,22.913,15.793,6.087000000000001,8.902000000000003,20.851,20.313,13.868,11.224,16.026
1986-09-01,19.893,11.831,12.144,4.707999999999998,11.263,8.543,5.282,11.81,18.977,11.768999999999998,8.359,3.603,20.495,15.143,16.486,5.995000000000001,12.773
1986-10-01,21.83,7.661,11.878,-3.1790000000000003,9.438,5.924,3.268,9.868,15.05,11.379,10.827,1.6909999999999998,17.0,10.664,18.435,4.016,9.344
1986-11-01,25.426,2.505,7.57,-15.663,7.1770000000000005,3.1910000000000003,0.1480000000000001,5.892,9.805,8.007,12.394,-1.824,11.739,5.952999999999999,19.966,0.492,3.996
1986-12-01,27.237,-2.732,4.335,-16.942999999999998,2.661,-6.597,-13.618,1.7399999999999998,5.127000000000001,4.666,14.341,-8.567,9.081,-0.128,22.934,-8.371,-0.241
1987-01-01,28.172,-7.272,-3.099,-18.986,-4.544,-16.483,-20.004,-5.984,3.752,-2.967,16.418,-12.468,8.231,-3.1660000000000004,23.283,-15.817,-5.099
1987-02-01,27.085,-2.356,1.944,-17.908,-0.24,-5.5630000000000015,-11.864,-0.391,5.629,1.7680000000000002,14.886,-9.506,9.57,1.124,24.017,-8.684,-0.5820000000000001
1987-03-01,25.006,-2.7910000000000004,2.888,-14.274,-1.068,-6.239,-8.603,-0.2520000000000002,4.973000000000001,1.8230000000000004,13.399,-7.928999999999999,12.717,0.8029999999999999,21.778,-7.308,-0.1569999999999995
1987-04-01,23.142,7.051,11.088,-4.718,6.5310000000000015,2.678,-0.5760000000000001,9.115,11.424,9.992,11.257,-0.989,14.233,10.061,18.965,1.506,7.747000000000001
1987-05-01,18.155,9.099,10.669999999999998,2.316,9.636,9.602,6.037999999999999,9.997,13.773,9.862,9.358,3.1950000000000003,16.901999999999994,12.893,16.320999999999998,6.165,8.604000000000001
1987-06-01,16.083000000000002,13.847,14.543,9.82,12.184,13.814,11.661,14.202,18.719,13.577,6.784,7.237999999999999,19.955,17.561,11.129,10.669,12.976
1987-07-01,14.563,17.098,17.459,13.102,15.45,15.655,13.658,17.254,23.258000000000003,16.748,6.077999999999999,10.169,22.526,21.127,10.899,13.562,16.908
1987-08-01,16.069000000000003,14.76,16.977,10.431,14.622,13.691,10.656,15.93,22.564,16.148,7.875999999999999,8.316,23.079,18.69400000000001,13.068,10.86,16.086
1987-09-01,19.668000000000006,14.826,15.913,7.093999999999999,12.704,10.106,7.375,15.022,21.455,14.93,8.818999999999997,5.135,22.451,18.679,15.495,7.7810000000000015,15.595999999999998
1987-10-01,23.469,8.245000000000001,11.019,-1.754,9.543,6.259,5.5760000000000005,9.455,15.501,10.774,10.646,2.82,14.523,11.515,18.459,5.686999999999999,9.045
1987-11-01,26.029,2.298,5.8820000000000014,-10.219,5.727,-0.087,-5.099,4.864999999999998,9.956,6.731,12.813,-4.026,12.005,5.449,21.18,-1.876,3.507
1987-12-01,27.428,-0.7709999999999997,3.5380000000000003,-15.024,2.907,-4.024,-10.693,1.858,7.114,3.987,14.076,-7.802,11.075,1.982,22.649,-6.268,1.0140000000000002
1988-01-01,29.249,-0.1539999999999999,5.612,-22.993,3.613,-3.68,-8.588000000000001,3.355,7.189,5.641,15.46,-7.004000000000001,9.779,3.619,23.918000000000003,-4.815,1.5500000000000005
1988-02-01,27.384,-0.879,4.009,-21.044,2.736,-3.715,-9.207999999999998,2.122,6.005,4.303999999999999,15.890999999999998,-7.274000000000001,9.646999999999998,3.055,23.175,-6.058999999999998,-0.0659999999999999
1988-03-01,26.547,0.5920000000000001,5.377999999999999,-12.89,2.222,-1.756,-5.710999999999999,2.8510000000000004,7.737999999999999,4.828,13.219,-7.455,12.012,4.715999999999998,21.605,-5.004,1.893
1988-04-01,22.728,6.697,9.361,-4.475,5.706,2.8680000000000003,-1.67,8.088000000000001,11.539,8.152999999999999,10.096,-3.82,13.061,9.466,16.774,-0.1809999999999999,7.369
1988-05-01,19.464,12.441,14.55,3.196,12.625,12.688,7.923999999999999,14.412,16.34,14.06,8.106,4.905,15.438,14.997,14.848,8.496,12.252
1988-06-01,16.168,13.938,15.352,10.118,16.129,17.461,14.588,15.317,18.943,14.706,6.984999999999999,10.006,18.471,17.247999999999998,10.764,14.244000000000002,13.890999999999998
1988-07-01,15.509,17.214000000000002,16.585,13.535,16.817999999999998,20.014,18.244,17.496,23.737,16.26,6.8,12.074000000000002,21.393,21.502,11.287,16.227,16.829
1988-08-01,16.852,16.37,17.564999999999998,12.13,15.855,15.361,13.072,17.375,23.236,16.761,7.217,10.205,21.893,20.356,14.283,13.041,16.846
1988-09-01,20.565,12.077,14.278,5.994999999999999,13.812,12.327,9.397,13.633,18.581,14.209,9.97,6.643,21.174,15.57,15.903,9.804,12.774
1988-10-01,24.92,8.413,11.175,-1.743,8.741,5.573,2.282,9.721,15.703,10.71,11.065,-0.196,16.455,11.314,17.453,2.563,9.54
1988-11-01,25.196,-0.873,5.347,-11.816999999999998,4.1560000000000015,-2.834,-7.121,2.938,7.57,5.92,13.058,-5.725,13.259,1.7819999999999998,20.307,-4.393,1.4900000000000002
1988-12-01,26.979,-0.8499999999999999,6.272,-19.514,3.782,-5.384,-10.931,3.039,5.511,6.318,15.254,-7.691,8.610999999999999,1.371,21.229,-6.693,0.727
1989-01-01,27.782,-1.7130000000000003,3.847,-23.253,4.954,-0.1699999999999999,-5.042000000000002,2.295,4.725,4.475,16.8,-4.477,8.296000000000001,0.435,22.731,-1.5730000000000004,-0.3259999999999998
1989-02-01,28.227,1.222,4.646,-21.012,4.834,0.7999999999999998,-4.447999999999999,3.4560000000000004,6.983,5.178000000000001,15.466,-5.394,10.529000000000002,4.235,21.225,-1.926,1.6349999999999998
1989-03-01,25.669,5.404,8.799999999999997,-18.56,5.829,2.376,-1.122999999999999,7.2959999999999985,10.604,7.971999999999999,14.621,-3.323,12.839,8.39,20.808000000000003,-0.088,6.202000000000001
1989-04-01,22.496,7.002999999999999,7.467,-5.664999999999999,6.379,6.57,2.898,7.311,11.324000000000002,6.678999999999999,11.704,0.0580000000000002,11.692,10.598,17.317999999999998,2.494,5.601
1989-05-01,19.128,11.456,15.364999999999998,2.442,12.003,11.778,8.689,14.024,15.765999999999998,13.912,8.998000000000003,4.553999999999999,17.756,14.085,14.842,8.395999999999999,12.624
1989-06-01,14.366,12.999,16.136,10.276,15.49,16.641000000000002,14.524,15.623,18.579,15.509,6.837999999999999,9.163,20.594,16.485,11.037,12.894,13.874
1989-07-01,13.966,16.538999999999998,18.945,14.045,17.336000000000002,17.863,15.366,18.049,22.321,17.797,5.3,10.583,24.692,20.126,10.767,14.602,17.212
1989-08-01,14.907,15.833,18.206,12.33,15.783,15.593,13.531,17.449,22.382,17.333000000000002,7.303,9.823,23.072,19.404000000000003,14.166,13.092,16.573
1989-09-01,19.812,12.334,15.772,6.079,14.183,12.511,9.316,14.9,18.422,15.66,9.887,6.406000000000001,20.035,15.486,15.848,9.441,12.821
1989-10-01,23.183000000000003,7.874,12.416,-2.2150000000000003,10.468,6.059,1.78,10.627,13.076,12.288,11.455,0.713,18.053,10.369000000000002,17.572000000000006,3.3110000000000004,8.873000000000003
1989-11-01,25.196,0.4949999999999999,5.263999999999999,-14.351,4.868,0.391,-2.245,2.918,8.966000000000001,5.52,13.163,-2.37,13.098,4.2170000000000005,20.058,-0.7250000000000001,1.95
1989-12-01,27.622,-0.9769999999999996,4.19,-20.996,2.6910000000000003,-4.245,-9.202,2.21,6.8020000000000005,4.4510000000000005,13.823,-7.8279999999999985,12.089,2.506,22.502,-7.009,0.5920000000000001
1990-01-01,28.75,-2.4430000000000005,4.583,-21.907,4.243,-2.8180000000000005,-11.092,2.381,5.127999999999999,5.291,15.652,-5.567,8.448,0.561,23.395,-5.816000000000002,-0.569
1990-02-01,27.017,2.713,7.661,-23.93,5.739999999999998,1.726,-1.3659999999999997,5.9220000000000015,8.39,7.44,17.076999999999998,-2.040000000000001,12.185,5.901,22.114,0.3170000000000001,4.209
1990-03-01,26.935,5.391,8.471,-12.52,6.515,2.29,-2.8669999999999995,7.262,10.066,8.082,14.914,-3.273,13.329,8.496,21.006,0.1479999999999997,5.659
1990-04-01,22.275,5.462000000000001,8.538,-5.901999999999999,7.911,7.183,2.6169999999999995,7.566000000000002,10.576,8.272,12.011,0.1009999999999999,12.621,8.845,17.792,3.199,5.549
1990-05-01,19.25,12.561,14.937,2.523,12.935,10.514,7.0070000000000014,14.212,16.613,13.593,9.485,4.461,18.009,15.739,14.281,8.436,13.130999999999998
1990-06-01,14.792000000000002,14.199000000000002,15.443,9.739,15.224,14.842,12.393,15.556,19.804,14.993,6.561,9.436,19.885,17.572,11.061,12.972,14.002
1990-07-01,15.081,15.992,17.736,13.455,16.427,16.267,14.84,16.977999999999998,22.652,16.592,6.162999999999999,11.214,24.119,19.731,11.288,14.445,17.049000000000003
1990-08-01,15.88,16.846,19.582,11.715,17.41,16.279999999999998,14.049,18.789,22.536,18.458,7.2879999999999985,10.809,23.668000000000003,19.957,13.217,14.118,17.532
1990-09-01,19.357000000000006,10.564,13.33,5.925,12.648,9.567,6.9750000000000005,12.197,18.943,13.206,8.177,6.475,21.289,14.433,16.548000000000002,8.048,12.182
1990-10-01,23.262,8.224,12.207,-3.374,10.061,5.975,2.576,10.438,15.951,11.882,10.755,1.953,15.816999999999998,11.552,18.594,4.066,9.757
1990-11-01,27.22,2.021,5.978,-13.653,4.655,0.5820000000000001,-5.77,4.494999999999999,9.636,6.093,12.733,-4.645,11.262,5.718999999999999,21.08,-2.9960000000000004,2.6590000000000003
1990-12-01,28.45,-3.402,2.758,-22.334,2.737,-2.0250000000000004,-4.043,0.478,4.308,3.657,14.416,-4.126,8.280999999999999,0.21,22.364,-2.962,-2.093
1991-01-01,28.509,-2.5440000000000005,2.725,-24.725,2.37,-2.6270000000000007,-8.439,1.398,4.992999999999999,3.093,15.525,-6.115,8.141,0.5950000000000001,23.171,-4.86,-0.7989999999999999
1991-02-01,28.308000000000003,-4.62,-0.3210000000000002,-18.514,-0.665,-5.097,-11.398,-2.385,4.196000000000001,-0.8329999999999997,15.174,-8.186,8.259,-1.3110000000000002,22.699,-9.063,-2.6750000000000003
1991-03-01,26.148000000000003,4.694,8.899,-14.754,4.6530000000000005,0.0580000000000002,-5.475,6.69,10.327,8.151,14.146,-3.4610000000000003,11.75,8.055,20.817,-1.823,5.621
1991-04-01,22.544,5.313,8.568,-4.968,6.7,4.8290000000000015,1.118,7.213999999999999,9.782,7.98,10.65,-0.9440000000000002,12.824000000000002,8.407,18.229000000000006,2.366,5.549
1991-05-01,18.737,7.9209999999999985,10.678999999999998,3.752,9.831,9.052,5.382999999999999,9.714,12.720999999999998,9.78,8.746,3.2710000000000004,17.351,11.408,15.031,6.184,8.34
1991-06-01,17.034000000000002,13.791,13.603000000000002,10.401,12.425999999999998,13.88,11.758,13.783,19.079,12.788,5.605,7.542000000000002,20.308,17.701999999999995,11.005,10.448,13.425
1991-07-01,15.001,17.546,19.102,13.288,18.123,17.642,15.62,19.341,23.078000000000003,18.738,5.287999999999999,11.834,23.17,21.363000000000003,11.215,15.845999999999998,18.31900000000001
1991-08-01,16.447,16.674,18.925,12.453,17.44,17.366,14.651,18.367,23.299000000000003,17.996000000000006,7.704,11.111,23.985,20.383000000000006,12.536,14.649,18.288
1991-09-01,20.014000000000006,13.871,16.183,5.510999999999999,14.197,11.358,7.065,15.316,20.27,15.345999999999998,9.068,5.5120000000000005,21.352,17.081,16.434,8.054,14.946
1991-10-01,24.28,6.061,10.178,-3.513,9.14,6.694,3.2190000000000003,8.386000000000001,13.553999999999998,10.15,10.091,0.871,14.451,9.137,18.792,3.444,6.965
1991-11-01,25.756,1.429,5.309,-12.518,5.279,3.095,-0.488,3.93,9.006,5.527,10.877,-3.337,11.64,5.269,20.884,-0.895,2.567
1991-12-01,27.071,-3.841,2.66,-19.533,3.439,-1.153,-5.074999999999998,0.523,3.937,3.528,13.538,-4.496,9.563,-0.9930000000000002,22.211,-2.842,-1.686
1992-01-01,27.691,-2.022,2.075,-20.45,2.9919999999999995,-1.3360000000000003,-6.027,0.7929999999999999,4.824,2.721,15.437,-4.5550000000000015,7.0200000000000005,0.998,24.022,-3.0900000000000007,-1.735
1992-02-01,27.915,-0.0830000000000001,4.529999999999999,-20.855,3.84,-1.638,-5.135999999999999,2.895,5.721,4.784,14.634,-5.301000000000001,9.766,3.0460000000000003,23.965,-2.825,0.4440000000000001
1992-03-01,26.888,2.713,7.034,-13.345999999999998,4.571000000000001,1.6300000000000003,-1.6509999999999998,5.085,8.515,6.547999999999999,12.435,-3.008,12.626,5.903,21.768,-0.278,3.99
1992-04-01,22.966,6.313,8.905999999999997,-7.518,6.2570000000000014,3.339,-2.082,7.881,11.322,8.246,9.359,-1.962,14.236,10.02,19.006,-0.069,6.557
1992-05-01,18.675,12.666,15.413,1.764,13.498,11.671,8.841000000000003,14.576,16.798000000000002,15.017,7.032,5.787999999999999,18.113,15.441,14.709,9.862,13.134
1992-06-01,15.507,15.3,16.919,8.457,18.096,16.282,14.378,17.453,18.631,17.011,5.355,10.561,17.634,18.116,11.501,14.742,14.034
1992-07-01,15.038,17.623,18.814,11.715,17.945999999999998,17.497,13.956,18.951,21.989,18.2,6.087000000000001,10.169,23.072,20.608,11.758,14.007,17.351000000000006
1992-08-01,16.304000000000002,20.081,18.771,10.9,16.573,16.511,12.097,19.537,24.395000000000003,18.003,5.882999999999999,9.173,22.635,23.317,12.626,12.487,19.177
1992-09-01,19.206,12.905,14.732,4.182,13.613,12.747,10.157,13.861,19.307,14.677,7.225999999999999,7.031000000000001,19.4,16.339000000000002,17.519000000000002,9.094,12.967
1992-10-01,22.022,5.551,7.869,-2.5700000000000003,6.856,1.962,-3.817,6.582000000000002,14.15,7.98,9.629,-3.1260000000000003,13.934,9.71,18.765,-1.495,6.105
1992-11-01,24.324,2.9370000000000003,7.52,-10.976,5.357,-1.227,-6.2810000000000015,5.327000000000001,10.997,7.681,12.824000000000002,-4.396,13.013,6.7490000000000006,20.478,-3.221,4.831
1992-12-01,26.655,-2.597,3.2880000000000003,-20.45,3.012,-0.6160000000000001,-2.64,1.129,6.332000000000001,3.609,13.333,-4.82,9.887,0.857,22.957,-2.747,-0.1390000000000001
1993-01-01,28.594,-1.2030000000000003,4.894,-21.908,2.35,-2.007000000000001,-6.4270000000000005,2.297,5.343,4.457,14.464,-6.325000000000001,8.304,1.137,24.016,-4.7280000000000015,1.0960000000000003
1993-02-01,27.174,-2.89,1.6759999999999995,-21.522,1.82,-2.2280000000000006,-6.316999999999998,-0.6829999999999999,4.766,2.1590000000000003,14.345,-5.7890000000000015,9.906,0.7889999999999999,22.268,-3.971,-1.22
1993-03-01,26.009,0.95,6.207999999999998,-13.472,3.489,-0.653,-3.842,3.855,7.234,5.5120000000000005,12.791,-5.225,11.953,4.63,21.622,-2.007,2.676
1993-04-01,23.458,7.487999999999999,11.398,-5.734999999999999,7.977,4.735,-0.216,10.324000000000002,11.531,10.585,10.26,-1.3290000000000002,12.454,10.316,17.500999999999998,2.176,8.08
1993-05-01,19.016,13.646999999999998,14.896999999999998,3.757,13.413,13.957,9.032,14.927,17.019000000000002,14.075,8.899000000000003,4.982,14.993,16.858999999999998,14.703,9.379,12.71
1993-06-01,15.132,15.075,16.846,9.621,14.294,13.013,9.897,15.837,20.717,15.606000000000002,7.362999999999999,6.841,19.743,18.873,11.448,10.257,15.297
1993-07-01,15.435,15.421,17.025,13.028,14.859000000000002,16.425,15.145,16.436,21.845,16.153,5.9,10.718,22.776,19.72,12.823,14.146,15.61
1993-08-01,16.814,16.398,16.273,11.667,14.709,14.568,12.488,16.252,23.759,15.357,6.1,9.327000000000002,22.172,20.75,13.624,11.911,16.748
1993-09-01,19.453000000000007,11.693,13.693,5.013,11.549,7.412000000000001,4.651,12.761,18.57,13.26,7.762,4.427,17.654999999999994,15.084,17.656,6.351000000000001,11.720999999999998
1993-10-01,22.123,7.428000000000001,9.034,-2.331,7.572999999999999,4.497,0.062,8.086,14.481,9.083,10.823,-1.121,13.524,11.424,19.557,1.485,6.7810000000000015
1993-11-01,26.183000000000003,-0.7809999999999999,2.382,-12.812,2.4650000000000003,-5.162999999999999,-5.122000000000001,0.6619999999999995,8.597000000000001,2.419,10.895,-3.406,11.014,2.484,20.766,-3.034,0.6830000000000003
1993-12-01,26.531,-0.9219999999999996,4.784,-18.124,2.2110000000000003,-2.801,-7.955999999999999,2.8480000000000003,7.053999999999999,4.6930000000000005,13.257,-8.072000000000001,9.748,2.134,22.449,-6.625,1.226
1994-01-01,28.913,-0.1300000000000003,4.4860000000000015,-26.153,2.7110000000000003,-3.4320000000000004,-11.063,2.802,6.478,4.825,15.764,-9.966,8.636000000000001,3.091,22.482,-9.031,0.492
1994-02-01,27.398000000000003,-1.501,2.491,-24.63,-1.018,-11.845999999999998,-14.635,-0.032,5.715999999999998,1.354,16.053,-10.549,9.119,1.785,22.136,-11.718,0.1090000000000001
1994-03-01,25.015,5.749,7.931999999999999,-13.331,3.508,-1.93,-5.505999999999999,6.602,10.831,7.026,13.082999999999998,-4.881,13.728,9.381,21.092,-3.366,6.8740000000000006
1994-04-01,21.99,6.015,8.729,-6.544,7.468,6.364,2.4839999999999995,8.042,10.638,8.155,11.41,0.1469999999999998,12.909,9.466,18.397,3.228,5.4990000000000006
1994-05-01,18.628,11.741,13.075,3.398,11.501,9.266,5.6320000000000014,12.76,16.555999999999997,12.238,8.936,3.4360000000000004,15.6,14.882,14.495,6.763999999999999,11.625
1994-06-01,15.227,15.454,16.467,10.462,13.675999999999998,13.51,11.982,16.124000000000002,19.86,15.093,5.783,7.3820000000000014,20.737,18.64,10.572,11.118,15.34
1994-07-01,14.719,19.341,21.661,13.869000000000002,20.018,19.478,16.873,21.556,24.233,21.007,5.446000000000001,12.486,22.071,22.407,10.108,17.233,19.717
1994-08-01,15.744000000000002,17.838,18.34,11.754,17.497,16.319000000000003,13.954,18.349,24.844,17.898,7.057,10.448,22.058000000000003,21.894,12.957,14.164,18.081
1994-09-01,19.546000000000006,13.393,13.992,6.513,13.069,12.285,8.141,13.655,19.715,13.908,7.696999999999999,5.521,18.485,17.258000000000006,17.157,8.25,12.458
1994-10-01,23.29,5.888999999999999,9.832,-0.331,8.208,5.049,1.777,7.885000000000002,14.244000000000002,9.407,9.411,-0.4460000000000001,16.593999999999998,9.16,18.079,2.391,7.917999999999999
1994-11-01,25.798,4.899,9.881,-10.709,6.7040000000000015,-0.002,-4.327,7.164,11.347,9.453,12.004,-3.929,13.369000000000002,7.8610000000000015,21.172,-1.97,6.263999999999999
1994-12-01,28.095,-0.7089999999999999,5.074999999999998,-17.502,4.2650000000000015,-2.0340000000000003,-4.025,3.257,6.956,5.21,13.863,-4.074999999999998,10.448,2.199,22.73,-2.504,1.476
1995-01-01,28.232,-3.813,3.359,-19.914,0.7020000000000001,-4.113,-6.763999999999999,0.002,4.465,3.349,15.435,-7.420000000000001,9.68,0.111,23.848000000000003,-6.381,-1.884
1995-02-01,27.085,1.6980000000000004,6.564,-21.217,3.873,-0.104,-5.127999999999998,4.497,7.712000000000001,6.315,15.954,-5.948,11.045,4.676,24.396,-3.475,2.782
1995-03-01,25.067,1.015,5.428999999999999,-15.128,3.3600000000000003,0.883,-2.272,3.379,7.51,5.097,14.197,-4.42,12.869000000000002,4.531000000000001,21.329,-1.4940000000000002,1.867
1995-04-01,21.396,7.066,9.154,-5.380999999999999,6.502000000000002,4.575,0.137,8.431000000000001,10.892,8.583,12.44,-1.66,15.103,10.054,17.254,0.757,7.134
1995-05-01,17.930999999999994,11.491,13.592,3.38,10.519,10.524,6.352,12.466,15.511,12.549,9.359,3.395,18.264,14.364,14.553,6.359,11.262
1995-06-01,15.546,13.18,15.178,11.296,14.511,17.95,14.828,14.567,18.675,14.443,6.271,8.741,20.362,16.753,11.102,12.909,13.12
1995-07-01,14.882,18.98,20.802,12.812,17.969,16.483,13.972,20.397,23.961,19.771,4.712,10.404000000000002,22.991,22.127,10.67,14.079,19.219
1995-08-01,17.197,15.606,20.092,11.633,18.783,16.413999999999998,13.499,18.715,21.803,19.51,6.515,10.249,23.597,19.07,13.928,13.931,16.339000000000002
1995-09-01,20.642000000000003,10.792,14.15,6.099,13.692,11.594,8.418000000000001,13.066,17.369,14.390999999999998,8.558,6.457000000000001,18.747,14.269000000000002,17.317999999999998,8.721,10.697
1995-10-01,22.677,9.21,13.343,-1.533,11.550999999999998,8.18,3.891,11.862,15.163,12.851,9.915,1.795,18.369,12.05,18.249,5.101,10.946000000000002
1995-11-01,25.978,0.1180000000000001,6.441,-13.139,3.985,-1.227,-6.544,3.023,8.812999999999999,6.455,11.653,-5.818,14.175,4.571000000000001,20.896,-4.217,2.569
1995-12-01,26.829,-3.185,0.2569999999999997,-20.68,-1.963,-7.1690000000000005,-12.14,-2.003,6.935,-0.855,14.844,-9.703,10.967,0.899,20.906,-9.498,-1.028
1996-01-01,28.058000000000003,-4.105,0.998,-25.682,-1.785,-7.4620000000000015,-7.728,-2.832,6.307,-0.4369999999999998,16.114,-7.013000000000001,10.163,-0.217,23.259,-6.7860000000000005,-0.8069999999999999
1996-02-01,27.806,-4.623,0.8719999999999997,-19.082,-2.625,-10.549,-13.089,-2.246,4.558999999999998,-0.129,15.873,-10.062,8.635,-1.0630000000000004,22.406,-10.254,-2.103
1996-03-01,25.849,-0.8340000000000001,3.7319999999999993,-16.304000000000002,0.502,-3.56,-5.452000000000001,1.2859999999999996,7.018,2.797,13.298,-4.57,11.893,2.7310000000000003,20.403,-3.731,1.543
1996-04-01,21.893,6.772,9.712,-6.323,6.817,4.156000000000001,-0.294,8.517000000000001,11.604,8.693999999999999,12.021,-1.324,14.311,9.818,17.396,1.866,7.54
1996-05-01,18.594,11.969,11.263,1.449,9.267,10.386,5.346,11.434,16.005,10.442,8.652000000000001,2.237,15.925,15.445,14.827,5.608,10.91
1996-06-01,17.401,15.718,16.393,10.277,13.974,14.238,11.816,15.872,20.464,15.132,5.747000000000001,8.009,21.624,19.02,11.803,11.861,15.727
1996-07-01,15.337,15.172,17.089000000000002,13.54,15.414,15.503,13.745,16.160999999999998,21.809,16.125999999999998,5.632999999999999,9.862,22.84,18.714,9.457,13.54,15.852000000000002
1996-08-01,16.820999999999998,15.42,17.668,11.659,18.319000000000003,17.954,15.744000000000002,17.599,22.072000000000006,17.658,6.234999999999999,12.009,21.245,19.243,11.704,15.64,15.591
1996-09-01,19.967,9.018,12.837,6.2620000000000005,12.331,9.466,7.1320000000000014,11.248,16.445999999999998,12.669,9.807,5.587999999999999,18.939,12.739,15.882,7.747000000000001,9.846
1996-10-01,23.328000000000003,7.377000000000002,10.648,-3.362,9.972,6.847,3.825,9.369,13.398,10.79,10.752,2.057,16.098,10.550999999999998,18.717,4.583,7.882999999999999
1996-11-01,25.561,3.085,5.4060000000000015,-12.722,4.9140000000000015,3.388,-1.3649999999999998,4.459,10.274,5.816,11.354,-4.705,12.068,7.085,19.322000000000006,-3.3480000000000003,3.0660000000000003
1996-12-01,27.289,-4.609999999999999,0.0999999999999996,-19.006,-0.2909999999999999,-5.425,-9.363,-2.374,6.127999999999999,0.213,13.436,-9.02,9.815,-0.7259999999999999,21.928,-8.025,-1.3530000000000002
1997-01-01,27.571,-3.984,-1.222,-23.213,-0.951,-4.053999999999999,-9.378,-2.789,6.257000000000001,-1.2310000000000003,14.289,-7.951,8.902000000000003,0.029,22.747,-5.806000000000001,-1.953
1997-02-01,28.325,0.7430000000000003,6.032,-19.751,3.063,-2.4460000000000006,-8.201,4.011,7.166,5.756,15.743,-6.819000000000001,11.924,3.638,22.705,-4.885,2.364
1997-03-01,25.075,3.4960000000000004,8.472999999999999,-16.772000000000002,4.1240000000000006,-0.6579999999999999,-4.163,6.077999999999999,9.773,7.402,13.379,-4.13,15.703,6.632000000000001,20.302000000000003,-1.634,5.836
1997-04-01,22.275,4.133,8.228,-6.858,5.942,2.721,-2.272,6.4140000000000015,9.869,7.212999999999999,10.625,-3.2990000000000004,16.722,7.250000000000001,15.990000000000002,-0.0829999999999998,6.032
1997-05-01,18.287,12.27,13.466,1.847,10.402,8.911,5.398,12.907,16.730999999999998,12.438,9.609,3.0940000000000003,16.517,15.548,13.377,6.125,11.998
1997-06-01,15.174,15.008,16.262,10.185,15.656,16.26,14.044,16.054000000000002,20.405,15.694,6.388999999999999,9.369,18.049,18.645,11.05,13.638,14.295
1997-07-01,13.847,15.38,17.658,13.648,18.339,18.723,17.298,17.509,22.083,17.449,5.377000000000001,12.47,22.157,19.524,11.268,16.85,15.765
1997-08-01,16.061,16.748,21.112,11.685,20.893,18.863,15.678,20.28,22.646,20.672,6.737,12.628,22.228,19.91,14.247,16.46,18.109
1997-09-01,20.646,12.992,15.067,6.619,14.091,11.205,9.121,14.368,20.038,14.55,7.9769999999999985,6.975,21.427,16.352999999999998,17.426000000000002,10.0,14.281
1997-10-01,23.293000000000003,5.647,9.748,-2.9530000000000003,8.193999999999999,3.895,0.5180000000000002,7.912999999999999,14.292,9.661,10.549,-0.072,18.132,9.093,19.28700000000001,1.815,7.8210000000000015
1997-11-01,26.371,2.388,6.5470000000000015,-9.914,4.5520000000000005,0.412,-4.025,3.963,10.136,6.239,12.167,-3.877,13.078,5.582999999999999,20.168,-2.672,3.442
1997-12-01,28.107,-0.5199999999999998,4.298,-15.300999999999998,2.434,-4.492,-7.287000000000001,1.876,6.67,4.38,13.663,-5.863,10.372,2.39,22.816,-5.041,0.5589999999999999
1998-01-01,28.853,-1.2070000000000003,3.871,-23.587,2.623,-1.4110000000000005,-7.439999999999999,2.189,5.917000000000001,4.384,15.876,-7.133000000000001,9.958,2.513,22.694000000000003,-4.947000000000001,-0.0529999999999999
1998-02-01,28.769,1.8600000000000003,5.525,-16.27,4.981,-3.634,-12.621,4.369,7.826,6.0360000000000005,17.698999999999995,-7.48,12.161,5.08,23.587,-4.882,2.445
1998-03-01,26.865,1.834,7.417000000000001,-13.595,4.133,-2.745,-7.915999999999999,5.043,8.097000000000001,7.026,15.34,-5.792999999999999,14.0,4.794,21.803,-3.901,3.794000000000001
1998-04-01,22.6,7.297999999999999,9.195,-2.8310000000000004,6.827999999999999,4.94,-1.271,8.916,11.598,8.917,11.754,-2.449,12.178,10.49,19.172,0.392,6.505
