,df_australia,train_australia,test_australia,predictions_australia,forecast_australia,forecast_yearly_avg_australia,10_years_mean_australia,df_austria,train_austria,test_austria,predictions_austria,forecast_austria,forecast_yearly_avg_austria,10_years_mean_austria,df_canada,train_canada,test_canada,predictions_canada,forecast_canada,forecast_yearly_avg_canada,10_years_mean_canada,df_denmark_europe,train_denmark_europe,test_denmark_europe,predictions_denmark_europe,forecast_denmark_europe,forecast_yearly_avg_denmark_europe,10_years_mean_denmark_europe,df_estonia,train_estonia,test_estonia,predictions_estonia,forecast_estonia,forecast_yearly_avg_estonia,10_years_mean_estonia,df_finland,train_finland,test_finland,predictions_finland,forecast_finland,forecast_yearly_avg_finland,10_years_mean_finland,df_germany,train_germany,test_germany,predictions_germany,forecast_germany,forecast_yearly_avg_germany,10_years_mean_germany,df_italy,train_italy,test_italy,predictions_italy,forecast_italy,forecast_yearly_avg_italy,10_years_mean_italy,df_netherlands_europe,train_netherlands_europe,test_netherlands_europe,predictions_netherlands_europe,forecast_netherlands_europe,forecast_yearly_avg_netherlands_europe,10_years_mean_netherlands_europe,df_new_zealand,train_new_zealand,test_new_zealand,predictions_new_zealand,forecast_new_zealand,forecast_yearly_avg_new_zealand,10_years_mean_new_zealand,df_norway,train_norway,test_norway,predictions_norway,forecast_norway,forecast_yearly_avg_norway,10_years_mean_norway,df_portugal,train_portugal,test_portugal,predictions_portugal,forecast_portugal,forecast_yearly_avg_portugal,10_years_mean_portugal,df_slovenia,train_slovenia,test_slovenia,predictions_slovenia,forecast_slovenia,forecast_yearly_avg_slovenia,10_years_mean_slovenia,df_south_africa,train_south_africa,test_south_africa,predictions_south_africa,forecast_south_africa,forecast_yearly_avg_south_africa,10_years_mean_south_africa,df_switzerland,train_switzerland,test_switzerland,predictions_switzerland,forecast_switzerland,forecast_yearly_avg_switzerland,10_years_mean_switzerland,global_avg,global_avg,global_avg,SARIMA predictions for global average,SARIMA forecast for global average,SARIMA forecast for Switzerland,avg_temp
1933-09-01,18.834,18.834,,,,,21.43226666666667,11.773,11.773,,,,,6.17965,5.584,5.584,,,,,-4.809533333333333,13.913,13.913,,,,,7.8298000000000005,11.411,11.411,,,,,4.969366666666667,8.312000000000001,8.312000000000001,,,,,1.5529583333333334,13.994000000000002,13.994000000000002,,,,,8.1172,18.683,18.683,,,,,12.894058333333332,15.232,15.232,,,,,9.129008333333333,8.526,8.526,,,,,10.250991666666666,7.146,7.146,,,,,0.39749999999999996,19.242,19.242,,,,,14.752241666666666,15.163,15.163,,,,,9.713041666666667,16.008,16.008,,,,,17.318550000000002,13.045,13.045,,,,,7.008966666666667,21.21912083333333,21.21912083333333,,,,,7.008966666666667
1933-10-01,22.402,22.402,,,,,21.43793333333333,6.8530000000000015,6.8530000000000015,,,,,6.1617750000000004,-3.675,-3.675,,,,,-4.836866666666666,9.484,9.484,,,,,7.828066666666667,5.43,5.43,,,,,4.959325000000001,2.309,2.309,,,,,1.549666666666667,8.847000000000001,8.847000000000001,,,,,8.105625,14.91,14.91,,,,,12.889833333333334,10.294,10.294,,,,,9.124208333333334,9.939,9.939,,,,,10.250233333333334,0.748,0.748,,,,,0.39675,15.244000000000002,15.244000000000002,,,,,14.737183333333332,10.646,10.646,,,,,9.694183333333335,19.127,19.127,,,,,17.30975833333333,7.888999999999999,7.888999999999999,,,,,6.996658333333333,19.244433333333344,19.244433333333344,,,,,6.996658333333333
1933-11-01,24.268,24.268,,,,,21.434266666666662,0.77,0.77,,,,,6.152275,-14.902,-14.902,,,,,-4.887325000000001,3.76,3.76,,,,,7.833825,-2.084,-2.084,,,,,4.925366666666666,-5.061999999999999,-5.061999999999999,,,,,1.5342,2.458,2.458,,,,,8.102174999999999,9.017,9.017,,,,,12.874816666666668,4.346,4.346,,,,,9.128833333333334,11.53,11.53,,,,,10.236383333333333,-4.666,-4.666,,,,,0.40176666666666666,9.814,9.814,,,,,14.735525,4.676,4.676,,,,,9.679908333333334,19.945,19.945,,,,,17.29895,1.0680000000000005,1.0680000000000005,,,,,6.985858333333334,16.882979166666654,16.882979166666654,,,,,6.985858333333334
1933-12-01,25.965,25.965,,,,,21.425725,-6.968999999999999,-6.968999999999999,,,,,6.124899999999999,-26.595,-26.595,,,,,-4.950608333333334,-0.169,-0.169,,,,,7.843258333333334,-6.2970000000000015,-6.2970000000000015,,,,,4.9091499999999995,-8.724,-8.724,,,,,1.5341333333333336,-4.209,-4.209,,,,,8.082391666666666,3.469,3.469,,,,,12.858375,-1.7239999999999998,-1.7239999999999998,,,,,9.110808333333333,14.247,14.247,,,,,10.233008333333334,-5.865,-5.865,,,,,0.4231833333333333,6.154999999999999,6.154999999999999,,,,,14.726400000000002,-3.4160000000000004,-3.4160000000000004,,,,,9.647775,21.814,21.814,,,,,17.2976,-4.862,-4.862,,,,,6.958475000000001,14.039220833333331,14.039220833333331,,,,,6.958475000000001
1934-01-01,28.07,28.07,,,,,21.435775,-3.654,-3.654,,,,,6.142183333333333,-23.564,-23.564,,,,,-4.943650000000001,1.944,1.944,,,,,7.874441666666667,-2.4770000000000003,-2.4770000000000003,,,,,4.961883333333333,-4.481,-4.481,,,,,1.5870083333333336,0.0609999999999999,0.0609999999999999,,,,,8.109625,4.021,4.021,,,,,12.865483333333334,2.278,2.278,,,,,9.128508333333334,13.707,13.707,,,,,10.216266666666666,-3.924,-3.924,,,,,0.45367499999999994,6.956,6.956,,,,,14.713075,-0.7879999999999999,-0.7879999999999999,,,,,9.662175,22.059,22.059,,,,,17.286616666666667,-2.008,-2.008,,,,,6.968133333333333,13.713433333333331,13.713433333333331,,,,,6.968133333333333
1934-02-01,27.493,27.493,,,,,21.444399999999998,-2.458,-2.458,,,,,6.162891666666667,-21.188,-21.188,,,,,-4.956,3.357,3.357,,,,,7.917133333333333,-2.959,-2.959,,,,,5.005658333333333,-8.37,-8.37,,,,,1.6194083333333336,1.062,1.062,,,,,8.141,5.172999999999999,5.172999999999999,,,,,12.872766666666667,3.1860000000000004,3.1860000000000004,,,,,9.153766666666666,14.916,14.916,,,,,10.206858333333333,-5.7890000000000015,-5.7890000000000015,,,,,0.4834666666666666,7.969999999999999,7.969999999999999,,,,,14.721183333333332,0.8799999999999999,0.8799999999999999,,,,,9.675958333333334,21.717,21.717,,,,,17.288425,-0.743,-0.743,,,,,6.985466666666667,14.688920833333325,14.688920833333325,,,,,6.985466666666667
1934-03-01,25.958,25.958,,,,,21.453375,3.189,3.189,,,,,6.186433333333333,-17.143,-17.143,,,,,-5.001025,3.832,3.832,,,,,7.949699999999999,-1.09,-1.09,,,,,5.032033333333334,-5.322,-5.322,,,,,1.6392083333333334,4.34,4.34,,,,,8.158016666666667,8.64,8.64,,,,,12.88335,4.918,4.918,,,,,9.167000000000002,12.962,12.962,,,,,10.193466666666666,-4.005,-4.005,,,,,0.5212583333333334,9.281,9.281,,,,,14.702533333333331,7.223,7.223,,,,,9.703758333333333,20.491,20.491,,,,,17.293891666666664,2.651,2.651,,,,,6.9887,16.611050000000002,16.611050000000002,,,,,6.9887
1934-04-01,21.313,21.313,,,,,21.463475,8.798,8.798,,,,,6.215625,-5.976,-5.976,,,,,-4.989191666666667,7.4380000000000015,7.4380000000000015,,,,,7.978775000000001,5.394,5.394,,,,,5.068391666666667,-0.361,-0.361,,,,,1.6533416666666667,10.345,10.345,,,,,8.192266666666667,12.307,12.307,,,,,12.891541666666665,10.085,10.085,,,,,9.197791666666667,11.408,11.408,,,,,10.179183333333334,-2.414,-2.414,,,,,0.5289583333333333,11.356,11.356,,,,,14.684833333333332,11.86,11.86,,,,,9.726166666666668,18.469,18.469,,,,,17.304899999999996,8.47,8.47,,,,,7.008183333333334,18.754504166666674,18.754504166666674,,,,,7.008183333333334
1934-05-01,18.548,18.548,,,,,21.4665,12.595999999999998,12.595999999999998,,,,,6.216266666666667,2.644,2.644,,,,,-4.9889833333333335,11.564,11.564,,,,,7.9897833333333335,12.572,12.572,,,,,5.087833333333333,8.81,8.81,,,,,1.678425,13.482,13.482,,,,,8.19115,16.835,16.835,,,,,12.889825,12.216,12.216,,,,,9.190916666666668,7.676,7.676,,,,,10.173691666666667,4.291,4.291,,,,,0.54085,16.750999999999998,16.750999999999998,,,,,14.680933333333334,15.848,15.848,,,,,9.725383333333333,15.18,15.18,,,,,17.321625,12.642,12.642,,,,,7.012625,20.82827083333334,20.82827083333334,,,,,7.012625
1934-06-01,14.717,14.717,,,,,21.46806666666667,14.153,14.153,,,,,6.2194666666666665,8.622,8.622,,,,,-4.989841666666666,14.837,14.837,,,,,7.999091666666667,14.508,14.508,,,,,5.089858333333333,11.825,11.825,,,,,1.6921000000000002,16.392,16.392,,,,,8.201883333333333,19.345,19.345,,,,,12.888133333333334,15.593,15.593,,,,,9.197725,5.808,5.808,,,,,10.170333333333334,8.158000000000001,8.158000000000001,,,,,0.5517916666666667,20.368,20.368,,,,,14.6838,17.144000000000002,17.144000000000002,,,,,9.719658333333333,12.457,12.457,,,,,17.337266666666668,14.565,14.565,,,,,7.0179833333333335,22.076383333333332,22.076383333333332,,,,,7.0179833333333335
1934-07-01,14.103000000000002,14.103000000000002,,,,,21.460875,16.872,16.872,,,,,6.231016666666667,12.643,12.643,,,,,-4.990033333333334,17.609,17.609,,,,,8.017033333333334,17.970000000000006,17.970000000000006,,,,,5.099358333333333,16.765,16.765,,,,,1.697625,18.469,18.469,,,,,8.214825,22.526,22.526,,,,,12.892900000000001,17.759,17.759,,,,,9.207691666666667,4.754,4.754,,,,,10.166116666666666,12.38,12.38,,,,,0.5601166666666667,22.582,22.582,,,,,14.690316666666666,20.113,20.113,,,,,9.725875,10.569,10.569,,,,,17.340125,17.328000000000007,17.328000000000007,,,,,7.029083333333333,22.85895833333333,22.85895833333333,,,,,7.029083333333333
1934-08-01,15.582,15.582,,,,,21.457125,15.234000000000002,15.234000000000002,,,,,6.250841666666667,10.161,10.161,,,,,-4.9965166666666665,16.64,16.64,,,,,8.024775,16.954,16.954,,,,,5.10015,14.524,14.524,,,,,1.692891666666667,16.871,16.871,,,,,8.231758333333334,21.21,21.21,,,,,12.906141666666667,16.706,16.706,,,,,9.223341666666666,6.686999999999999,6.686999999999999,,,,,10.166416666666667,11.365,11.365,,,,,0.5659166666666666,20.747,20.747,,,,,14.687199999999999,18.841,18.841,,,,,9.744166666666667,13.862,13.862,,,,,17.355766666666668,14.914,14.914,,,,,7.046491666666667,22.659174999999994,22.659174999999994,,,,,7.046491666666667
1934-09-01,19.422,19.422,,,,,21.45403333333333,13.539,13.539,,,,,6.259708333333333,4.436,4.436,,,,,-5.006424999999999,15.307,15.307,,,,,8.036641666666666,14.86,14.86,,,,,5.1144083333333334,11.749,11.749,,,,,1.7077833333333332,15.896,15.896,,,,,8.248858333333333,19.017,19.017,,,,,12.903216666666667,16.316,16.316,,,,,9.240941666666666,8.549999999999999,8.549999999999999,,,,,10.159625,8.567,8.567,,,,,0.5823666666666667,20.321,20.321,,,,,14.702625,16.678,16.678,,,,,9.746291666666668,16.055,16.055,,,,,17.366141666666667,14.134,14.134,,,,,7.060083333333334,21.646579166666655,21.646579166666655,,,,,7.060083333333334
1934-10-01,21.766,21.766,,,,,21.452983333333336,6.843,6.843,,,,,6.2593,-1.894,-1.894,,,,,-5.0103333333333335,10.276,10.276,,,,,8.043025,8.193999999999999,8.193999999999999,,,,,5.120333333333333,3.684,3.684,,,,,1.6994333333333336,9.618,9.618,,,,,8.251716666666667,13.616,13.616,,,,,12.901141666666666,11.246,11.246,,,,,9.246683333333332,10.094,10.094,,,,,10.152899999999999,1.608,1.608,,,,,0.5768916666666667,16.633,16.633,,,,,14.709266666666666,9.862,9.862,,,,,9.743983333333334,17.949,17.949,,,,,17.369083333333332,7.641,7.641,,,,,7.058083333333333,19.414529166666675,19.414529166666675,,,,,7.058083333333333
1934-11-01,24.4,24.4,,,,,21.450033333333334,2.194,2.194,,,,,6.271675,-10.765,-10.765,,,,,-5.0024,5.683,5.683,,,,,8.04725,3.3080000000000003,3.3080000000000003,,,,,5.130908333333333,-1.634,-1.634,,,,,1.7061833333333334,3.973,3.973,,,,,8.259858333333334,9.556,9.556,,,,,12.905816666666665,5.896,5.896,,,,,9.250683333333335,13.337,13.337,,,,,10.158358333333332,-3.095,-3.095,,,,,0.5738500000000001,9.372,9.372,,,,,14.694875,5.789,5.789,,,,,9.759091666666668,20.114,20.114,,,,,17.377058333333334,1.914,1.914,,,,,7.051575,17.134729166666663,17.134729166666663,,,,,7.051575
1934-12-01,26.713,26.713,,,,,21.455175,1.6689999999999996,1.6689999999999996,,,,,6.307691666666667,-20.462,-20.462,,,,,-4.985308333333334,4.783,4.783,,,,,8.056366666666667,-3.619,-3.619,,,,,5.106391666666666,-5.491999999999999,-5.491999999999999,,,,,1.6952333333333336,4.327,4.327,,,,,8.287308333333334,7.635,7.635,,,,,12.914591666666666,6.718,6.718,,,,,9.274008333333333,16.545,16.545,,,,,10.185858333333334,-4.077,-4.077,,,,,0.5685166666666668,10.923,10.923,,,,,14.708625000000001,4.726999999999999,4.726999999999999,,,,,9.789541666666667,21.316,21.316,,,,,17.379716666666663,2.024,2.024,,,,,7.0722,15.439349999999989,15.439349999999989,,,,,7.0722
1935-01-01,27.588,27.588,,,,,21.466975,-5.908,-5.908,,,,,6.275,-27.277,-27.277,,,,,-4.987125,0.609,0.609,,,,,8.0325,-6.995,-6.995,,,,,5.0454,-9.422,-9.422,,,,,1.6455333333333335,-1.127,-1.127,,,,,8.261033333333334,1.985,1.985,,,,,12.885733333333333,2.382,2.382,,,,,9.260633333333335,17.012,17.012,,,,,10.202633333333333,-7.662000000000001,-7.662000000000001,,,,,0.541825,6.965000000000002,6.965000000000002,,,,,14.694533333333334,-3.272,-3.272,,,,,9.7544,22.894,22.894,,,,,17.387183333333333,-3.85,-3.85,,,,,7.0392166666666665,13.663379166666674,13.663379166666674,,,,,7.0392166666666665
1935-02-01,27.42,27.42,,,,,21.471708333333332,-1.968,-1.968,,,,,6.252675,-18.477,-18.477,,,,,-4.945858333333333,2.265,2.265,,,,,8.024891666666667,-3.537,-3.537,,,,,5.01755,-8.633,-8.633,,,,,1.6234000000000002,1.804,1.804,,,,,8.2464,5.364999999999998,5.364999999999998,,,,,12.8732,4.115,4.115,,,,,9.2543,17.035999999999998,17.035999999999998,,,,,10.223958333333334,-6.996,-6.996,,,,,0.5335416666666667,8.658,8.658,,,,,14.699658333333334,1.029,1.029,,,,,9.727083333333333,21.839,21.839,,,,,17.379608333333334,-0.0949999999999999,-0.0949999999999999,,,,,7.027933333333334,15.069241666666677,15.069241666666677,,,,,7.027933333333334
1935-03-01,25.348000000000003,25.348000000000003,,,,,21.474116666666667,0.076,0.076,,,,,6.257791666666667,-17.632,-17.632,,,,,-4.959316666666667,2.72,2.72,,,,,8.034625,-1.503,-1.503,,,,,5.032958333333334,-5.449999999999998,-5.449999999999998,,,,,1.6514583333333337,2.977,2.977,,,,,8.259008333333334,6.916,6.916,,,,,12.880283333333333,4.998,4.998,,,,,9.268083333333333,14.671,14.671,,,,,10.240783333333333,-5.754,-5.754,,,,,0.5455166666666666,12.185,12.185,,,,,14.727041666666668,3.779,3.779,,,,,9.729641666666668,19.385,19.385,,,,,17.370658333333335,1.7840000000000005,1.7840000000000005,,,,,7.043066666666666,16.70434166666667,16.70434166666667,,,,,7.043066666666666
1935-04-01,20.854,20.854,,,,,21.4672,5.319999999999999,5.319999999999999,,,,,6.25005,-7.66,-7.66,,,,,-4.975499999999999,6.5870000000000015,6.5870000000000015,,,,,8.032366666666666,3.928,3.928,,,,,5.01695,-0.311,-0.311,,,,,1.6354666666666668,7.371,7.371,,,,,8.253116666666665,10.729,10.729,,,,,12.8803,7.755,7.755,,,,,9.265658333333333,12.076,12.076,,,,,10.254558333333334,-2.08,-2.08,,,,,0.5383333333333334,13.236,13.236,,,,,14.736766666666664,8.743,8.743,,,,,9.723683333333332,16.575000000000006,16.575000000000006,,,,,17.365575,5.444,5.444,,,,,7.036725000000001,18.46017500000001,18.46017500000001,,,,,7.036725000000001
1935-05-01,17.099999999999998,17.099999999999998,,,,,21.461524999999998,9.153,9.153,,,,,6.228708333333333,1.979,1.979,,,,,-4.979041666666666,9.996,9.996,,,,,8.012508333333333,7.837999999999999,7.837999999999999,,,,,4.985908333333333,3.897,3.897,,,,,1.6088750000000003,10.484000000000002,10.484000000000002,,,,,8.225275,13.765999999999998,13.765999999999998,,,,,12.871749999999999,10.582,10.582,,,,,9.240708333333334,7.729,7.729,,,,,10.253016666666667,1.8540000000000003,1.8540000000000003,,,,,0.5228833333333334,13.902,13.902,,,,,14.7303,12.514,12.514,,,,,9.706150000000001,12.869000000000002,12.869000000000002,,,,,17.365900000000003,8.923000000000002,8.923000000000002,,,,,7.020483333333333,20.355425,20.355425,,,,,7.020483333333333
1935-06-01,13.878,13.878,,,,,21.454425,16.322,16.322,,,,,6.252566666666667,9.251,9.251,,,,,-4.979558333333332,15.515999999999998,15.515999999999998,,,,,8.023258333333333,15.951,15.951,,,,,5.005508333333333,12.698,12.698,,,,,1.6172250000000004,17.343,17.343,,,,,8.245416666666666,20.65,20.65,,,,,12.882483333333333,16.389,16.389,,,,,9.254,5.877999999999999,5.877999999999999,,,,,10.257741666666666,8.129000000000001,8.129000000000001,,,,,0.5202916666666666,18.616,18.616,,,,,14.726441666666666,19.799,19.799,,,,,9.729358333333334,10.371,10.371,,,,,17.368425,16.102999999999998,16.102999999999998,,,,,7.033266666666667,22.20244583333333,22.20244583333333,,,,,7.033266666666667
1935-07-01,13.944,13.944,,,,,21.462441666666667,16.480999999999998,16.480999999999998,,,,,6.259833333333333,13.702,13.702,,,,,-4.973,16.803,16.803,,,,,8.008266666666666,15.952000000000002,15.952000000000002,,,,,4.976141666666666,14.696,14.696,,,,,1.5843250000000002,17.995,17.995,,,,,8.244991666666667,22.876,22.876,,,,,12.898850000000001,17.622,17.622,,,,,9.248291666666667,5.1,5.1,,,,,10.252725,10.783,10.783,,,,,0.5001333333333333,22.566,22.566,,,,,14.746258333333333,20.095,20.095,,,,,9.735783333333334,10.678,10.678,,,,,17.371316666666665,17.471,17.471,,,,,7.048991666666667,22.699754166666665,22.699754166666665,,,,,7.048991666666667
1935-08-01,16.257,16.257,,,,,21.473775,15.118,15.118,,,,,6.262691666666667,11.14,11.14,,,,,-4.977783333333333,16.385,16.385,,,,,8.005225,15.703,15.703,,,,,4.976725,12.525,12.525,,,,,1.5778500000000002,17.014,17.014,,,,,8.247024999999999,21.408,21.408,,,,,12.898374999999998,17.361,17.361,,,,,9.254733333333336,6.5920000000000005,6.5920000000000005,,,,,10.257674999999999,10.31,10.31,,,,,0.4987916666666667,21.664,21.664,,,,,14.745416666666667,18.651000000000003,18.651000000000003,,,,,9.736116666666666,11.157,11.157,,,,,17.350191666666664,15.302,15.302,,,,,7.050533333333333,22.515820833333333,22.515820833333333,,,,,7.050533333333333
1935-09-01,19.01,19.01,,,,,21.486866666666668,12.193,12.193,,,,,6.283016666666667,5.47,5.47,,,,,-4.976958333333332,13.487,13.487,,,,,8.015766666666668,11.111,11.111,,,,,4.978608333333333,7.087999999999999,7.087999999999999,,,,,1.5694833333333336,14.065,14.065,,,,,8.269933333333334,19.02,19.02,,,,,12.912725,14.531,14.531,,,,,9.275916666666667,6.936999999999999,6.936999999999999,,,,,10.254383333333333,5.027,5.027,,,,,0.48960000000000004,20.353,20.353,,,,,14.753683333333333,15.383,15.383,,,,,9.752725,14.981,14.981,,,,,17.34984166666667,13.213,13.213,,,,,7.076191666666667,21.452020833333332,21.452020833333332,,,,,7.076191666666667
